,PV Production (W/m2),Performance Ratio,Capacity Factor,Temperature (C),POA Irradiance (W/m2)
2020-01-05 02:00:00,0.0,,0.0,11.5,0.0
2020-01-05 03:00:00,0.0,,0.0,10.66,0.0
2020-01-05 04:00:00,0.0,,0.0,10.01,0.0
2020-01-05 05:00:00,0.0,,0.0,9.52,0.0
2020-01-05 06:00:00,0.0,,0.0,8.92,0.0
2020-01-05 07:00:00,19.558948174142245,0.8792830568931336,0.08890430988246475,11.464106896551725,101.11000000000001
2020-01-05 08:00:00,76.121261551106,0.8321045989207086,0.3460057343232091,25.60428275862069,415.82
2020-01-05 09:00:00,117.9187033036789,0.7984181998537407,0.5359941059258132,35.700662068965514,671.3199999999999
2020-01-05 10:00:00,148.42265128754738,0.7719619366814623,0.6746484149433972,43.630048275862066,873.94
2020-01-05 11:00:00,168.648824580635,0.7518861912369316,0.7665855662756136,49.64708620689655,1019.5500000000001
2020-01-05 12:00:00,174.62434961327057,0.7422358740384181,0.7937470436966844,52.53944827586208,1069.4
2020-01-05 13:00:00,169.9012466779555,0.7411145280847433,0.7722783939907069,52.875534482758624,1042.05
2020-01-05 14:00:00,155.4356733594909,0.7477333742527552,0.7065257879976858,50.891755172413795,944.89
2020-01-05 15:00:00,128.60059375200717,0.763028042943015,0.5845481534182144,46.30768620689655,766.09
2020-01-05 16:00:00,92.01445605535451,0.7859284204752969,0.4182475275243387,39.44405862068965,532.17
2020-01-05 17:00:00,46.565971584023295,0.8147484783867965,0.21166350720010588,30.806203448275863,259.79
2020-01-05 18:00:00,0.7233813216556727,0.845269130235654,0.003288096916616694,21.658651724137933,3.89
2020-01-05 19:00:00,0.0,,0.0,19.36,0.0
2020-01-05 20:00:00,0.0,,0.0,18.0,0.0
2020-01-05 21:00:00,0.0,,0.0,16.72,0.0
